Name,Busy,Idle,Tasks,Cost
r3,34,16,5,0.0
r1,31,17,5,0.0
r2,15,33,3,0.0
r3,38,10,7,0.0
r1,42,0,7,0.0
r2,14,28,3,0.0
r3,28,14,5,0.0
r1,16,19,4,0.0
r2,35,0,7,0.0
r3,15,20,4,0.0
r1,9,10,2,0.0
r2,15,4,4,0.0
r3,14,5,3,0.0
r1,11,7,3,0.0
r2,16,2,3,0.0
r3,18,0,4,0.0
r1,38,6,8,0.0
r2,28,16,7,0.0
r3,32,12,7,0.0
r1,43,4,6,0.0
r2,28,19,4,0.0
r3,40,7,6,0.0
r1,25,5,5,0.0
r2,14,16,4,0.0
r3,30,0,5,0.0
r1,33,0,8,0.0
r2,22,11,5,0.0
r3,28,5,6,0.0
r1,5,31,1,0.0
r2,29,7,4,0.0
r3,31,5,4,0.0
r1,14,12,3,0.0
r2,18,8,3,0.0
r3,20,6,4,0.0
r1,32,3,5,0.0
r2,16,19,4,0.0
r3,24,11,4,0.0
r1,43,0,9,0.0
r2,26,17,6,0.0
r3,25,18,5,0.0
r1,41,17,6,0.0
r2,46,12,8,0.0
r3,30,28,6,0.0
r1,7,43,2,0.0
r2,27,23,4,0.0
r3,45,5,6,0.0
r1,33,14,7,0.0
r2,44,3,8,0.0
r3,26,21,5,0.0
r1,29,0,5,0.0
r2,22,7,4,0.0
r3,29,0,5,0.0
r1,22,35,4,0.0
r2,42,15,7,0.0
r3,49,8,7,0.0
r1,35,0,5,0.0
r2,17,18,3,0.0
r3,8,27,2,0.0
r1,17,17,5,0.0
r2,27,7,5,0.0
r3,24,10,4,0.0
r1,1,23,1,0.0
r2,24,0,4,0.0
r3,7,17,2,0.0
r1,20,36,4,0.0
r2,43,13,6,0.0
r3,39,17,6,0.0
r1,39,0,6,0.0
r2,30,9,5,0.0
r3,15,24,3,0.0
r1,8,25,2,0.0
r2,24,9,4,0.0
r3,33,0,5,0.0
r1,14,29,2,0.0
r2,35,8,5,0.0
r3,27,16,4,0.0
r1,45,8,8,0.0
r2,30,23,6,0.0
r3,46,7,8,0.0
r1,28,10,5,0.0
r2,34,4,5,0.0
r3,23,15,5,0.0
r1,20,13,5,0.0
r2,28,5,6,0.0
r3,28,5,6,0.0
r1,12,17,3,0.0
r2,22,7,3,0.0
r3,18,11,4,0.0
r1,28,8,5,0.0
r2,14,22,2,0.0
r3,36,0,6,0.0
r1,17,17,4,0.0
r2,26,8,5,0.0
r3,26,8,5,0.0
r1,26,27,5,0.0
r2,44,9,6,0.0
r3,35,18,7,0.0
r1,22,19,5,0.0
r2,10,31,1,0.0
r3,40,1,8,0.0
r1,31,3,5,0.0
r2,25,9,4,0.0
r3,22,12,3,0.0
r1,14,22,4,0.0
r2,32,4,6,0.0
r3,15,21,3,0.0
r1,45,20,6,0.0
r2,25,40,4,0.0
r3,60,5,9,0.0
r1,15,10,4,0.0
r2,24,1,5,0.0
r3,24,1,5,0.0
r1,25,33,5,0.0
r2,46,12,8,0.0
r3,45,13,8,0.0
r1,44,16,8,0.0
r2,58,2,9,0.0
r3,38,22,6,0.0
r1,26,15,6,0.0
r2,33,8,6,0.0
r3,40,1,7,0.0
r1,41,7,7,0.0
r2,39,9,7,0.0
r3,41,7,6,0.0
r1,41,0,8,0.0
r2,10,31,4,0.0
r3,31,10,7,0.0
r1,39,14,8,0.0
r2,27,26,5,0.0
r3,50,3,7,0.0
r1,28,6,6,0.0
r2,8,26,2,0.0
r3,21,13,5,0.0
r1,26,10,5,0.0
r2,10,26,3,0.0
r3,21,15,3,0.0
r1,20,0,3,0.0
r2,15,5,3,0.0
r3,11,9,3,0.0
r1,31,9,5,0.0
r2,39,1,7,0.0
r3,31,9,6,0.0
r1,24,0,5,0.0
r2,12,12,3,0.0
r3,16,8,2,0.0
r1,31,25,4,0.0
r2,39,17,5,0.0
r3,37,19,5,0.0
r1,33,8,6,0.0
r2,38,3,7,0.0
r3,19,22,3,0.0
r1,20,13,3,0.0
r2,11,22,2,0.0
r3,33,0,6,0.0
r1,18,19,2,0.0
r2,12,25,2,0.0
r3,33,4,5,0.0
r1,63,0,9,0.0
r2,42,21,6,0.0
r3,41,22,6,0.0
r1,19,11,4,0.0
r2,15,15,4,0.0
r3,29,1,6,0.0
r1,26,8,3,0.0
r2,34,0,5,0.0
r3,29,5,4,0.0
r1,19,12,4,0.0
r2,30,1,5,0.0
r3,28,3,5,0.0
r1,57,7,7,0.0
r2,40,24,5,0.0
r3,42,22,6,0.0
r1,22,13,3,0.0
r2,31,4,5,0.0
r3,18,17,3,0.0
r1,11,22,4,0.0
r2,20,13,5,0.0
r3,31,2,6,0.0
r1,31,9,4,0.0
r2,40,0,5,0.0
r3,29,11,4,0.0
r1,8,26,2,0.0
r2,34,0,6,0.0
r3,24,10,4,0.0
r1,10,31,2,0.0
r2,41,0,6,0.0
r3,31,10,5,0.0
r1,63,5,9,0.0
r2,27,41,5,0.0
r3,57,11,8,0.0
r1,35,9,5,0.0
r2,32,12,5,0.0
r3,36,8,6,0.0
r1,21,16,4,0.0
r2,22,15,4,0.0
r3,31,6,6,0.0
r1,10,0,4,0.0
r2,3,7,1,0.0
r3,10,0,4,0.0
r1,49,23,7,0.0
r2,33,39,5,0.0
r3,63,9,9,0.0
r1,41,10,7,0.0
r2,44,7,7,0.0
r3,46,5,8,0.0
r1,19,20,5,0.0
r2,33,6,7,0.0
r3,33,6,6,0.0
r1,31,10,6,0.0
r2,31,10,7,0.0
r3,28,13,6,0.0
r1,22,18,4,0.0
r2,31,9,5,0.0
r3,33,7,5,0.0
r1,19,1,4,0.0
r2,6,14,1,0.0
r3,20,0,4,0.0
r1,27,9,4,0.0
r2,27,9,4,0.0
r3,19,17,4,0.0
r1,55,0,9,0.0
r2,44,11,7,0.0
r3,27,28,5,0.0
r1,26,15,6,0.0
r2,33,8,7,0.0
r3,35,6,7,0.0
r1,47,9,7,0.0
r2,22,34,4,0.0
r3,37,19,6,0.0
r1,29,0,4,0.0
r2,17,12,2,0.0
r3,20,9,3,0.0
r1,27,18,5,0.0
r2,39,6,6,0.0
r3,42,3,6,0.0
r1,15,12,2,0.0
r2,5,22,1,0.0
r3,16,11,3,0.0
r1,27,7,3,0.0
r2,32,2,4,0.0
r3,26,8,3,0.0
r1,41,20,5,0.0
r2,51,10,7,0.0
r3,42,19,5,0.0
r1,30,28,4,0.0
r2,36,22,5,0.0
r3,58,0,8,0.0
r1,17,13,2,0.0
r2,21,9,5,0.0
r3,22,8,4,0.0
r1,41,0,7,0.0
r2,23,18,5,0.0
r3,39,2,6,0.0
r1,27,10,4,0.0
r2,27,10,4,0.0
r3,34,3,4,0.0
r1,41,22,6,0.0
r2,24,39,5,0.0
r3,50,13,8,0.0
r1,48,8,8,0.0
r2,39,17,6,0.0
r3,41,15,6,0.0
r1,18,8,2,0.0
r2,23,3,4,0.0
r3,13,13,2,0.0
r1,17,11,2,0.0
r2,14,14,3,0.0
r3,27,1,4,0.0
r1,24,30,5,0.0
r2,34,20,6,0.0
r3,43,11,7,0.0
r1,19,21,3,0.0
r2,40,0,7,0.0
r3,11,29,2,0.0
r1,44,0,8,0.0
r2,27,17,6,0.0
r3,23,21,4,0.0
r1,33,16,4,0.0
r2,31,18,5,0.0
r3,30,19,5,0.0
r1,13,25,3,0.0
r2,28,10,6,0.0
r3,11,27,2,0.0
r1,24,21,3,0.0
r2,24,21,4,0.0
r3,45,0,7,0.0
r1,14,19,3,0.0
r2,24,9,5,0.0
r3,33,0,6,0.0
r1,38,12,8,0.0
r2,41,9,8,0.0
r3,23,27,5,0.0
r1,26,5,5,0.0
r2,23,8,3,0.0
r3,26,5,5,0.0
r1,29,11,5,0.0
r2,31,9,6,0.0
r3,24,16,5,0.0
r1,5,19,2,0.0
r2,13,11,3,0.0
r3,21,3,5,0.0
r1,17,0,4,0.0
r2,14,3,3,0.0
r3,7,10,3,0.0
r1,18,13,4,0.0
r2,24,7,6,0.0
r3,14,17,4,0.0
r1,27,49,4,0.0
r2,76,0,9,0.0
r3,58,18,7,0.0
r1,36,0,6,0.0
r2,27,9,5,0.0
r3,22,14,3,0.0
r1,23,17,4,0.0
r2,35,5,7,0.0
r3,31,9,6,0.0
r1,30,2,7,0.0
r2,19,13,5,0.0
r3,23,9,6,0.0
r1,28,11,5,0.0
r2,16,23,3,0.0
r3,29,10,5,0.0
r1,45,7,8,0.0
r2,46,6,8,0.0
r3,28,24,4,0.0
r1,36,6,6,0.0
r2,27,15,5,0.0
r3,32,10,7,0.0
r1,55,0,8,0.0
r2,45,10,6,0.0
r3,41,14,6,0.0
r1,30,0,5,0.0
r2,17,13,3,0.0
r3,30,0,5,0.0
r1,32,0,4,0.0
r2,32,0,4,0.0
r3,2,30,1,0.0
r1,9,21,3,0.0
r2,12,18,3,0.0
r3,30,0,6,0.0
r1,11,16,2,0.0
r2,5,22,2,0.0
r3,27,0,5,0.0
r1,25,8,4,0.0
r2,25,8,5,0.0
r3,29,4,5,0.0
r1,42,9,7,0.0
r2,34,17,5,0.0
r3,45,6,6,0.0
r1,40,17,7,0.0
r2,33,24,5,0.0
r3,42,15,7,0.0
r1,16,10,5,0.0
r2,26,0,6,0.0
r3,18,8,4,0.0
r1,34,8,7,0.0
r2,37,5,9,0.0
r3,25,17,5,0.0
r1,14,8,4,0.0
r2,20,2,5,0.0
r3,15,7,4,0.0
r1,21,19,5,0.0
r2,33,7,6,0.0
r3,29,11,5,0.0
r1,19,10,3,0.0
r2,27,2,4,0.0
r3,22,7,4,0.0
r1,43,0,5,0.0
r2,26,17,4,0.0
r3,20,23,2,0.0
r1,27,10,6,0.0
r2,34,3,6,0.0
r3,27,10,3,0.0
r1,63,0,8,0.0
r2,53,10,7,0.0
r3,39,24,5,0.0
r1,20,8,5,0.0
r2,20,8,3,0.0
r3,28,0,5,0.0
r1,20,8,5,0.0
r2,22,6,7,0.0
r3,20,8,5,0.0
r1,41,5,7,0.0
r2,41,5,7,0.0
r3,41,5,7,0.0
r1,37,4,7,0.0
r2,24,17,7,0.0
r3,35,6,7,0.0
r1,18,5,4,0.0
r2,13,10,4,0.0
r3,19,4,3,0.0
r1,17,7,3,0.0
r2,18,6,4,0.0
r3,11,13,3,0.0
r1,52,10,8,0.0
r2,35,27,6,0.0
r3,51,11,7,0.0
r1,12,1,4,0.0
r2,12,1,4,0.0
r3,11,2,3,0.0
r1,33,15,8,0.0
r2,32,16,8,0.0
r3,36,12,7,0.0
r1,28,21,6,0.0
r2,46,3,8,0.0
r3,27,22,5,0.0
r1,31,0,5,0.0
r2,9,22,1,0.0
r3,31,0,5,0.0
r1,9,20,2,0.0
r2,22,7,4,0.0
r3,13,16,3,0.0
r1,27,19,5,0.0
r2,35,11,5,0.0
r3,25,21,4,0.0
r1,28,2,6,0.0
r2,14,16,4,0.0
r3,14,16,4,0.0
r1,20,23,3,0.0
r2,43,0,7,0.0
r3,33,10,6,0.0
r1,37,12,6,0.0
r2,49,0,8,0.0
r3,11,38,3,0.0
r1,26,18,4,0.0
r2,44,0,7,0.0
r3,34,10,6,0.0
r1,57,0,8,0.0
r2,37,20,5,0.0
r3,32,25,5,0.0
r1,33,5,5,0.0
r2,26,12,4,0.0
r3,19,19,3,0.0
r1,35,2,4,0.0
r2,37,0,5,0.0
r3,9,28,2,0.0
r1,20,31,5,0.0
r2,49,2,8,0.0
r3,35,16,7,0.0
r1,42,5,6,0.0
r2,32,15,5,0.0
r3,38,9,5,0.0
r1,34,10,6,0.0
r2,27,17,4,0.0
r3,32,12,6,0.0
r1,33,16,6,0.0
r2,33,16,6,0.0
r3,40,9,6,0.0
r1,20,14,5,0.0
r2,23,11,5,0.0
r3,14,20,5,0.0
r1,47,9,7,0.0
r2,49,7,7,0.0
r3,27,29,4,0.0
r1,29,19,7,0.0
r2,23,25,5,0.0
r3,33,15,6,0.0
r1,21,19,5,0.0
r2,34,6,7,0.0
r3,35,5,6,0.0
r1,21,3,6,0.0
r2,11,13,3,0.0
r3,22,2,7,0.0
r1,17,12,4,0.0
r2,29,0,7,0.0
r3,27,2,8,0.0
r1,16,4,5,0.0
r2,15,5,4,0.0
r3,16,4,4,0.0
r1,30,8,5,0.0
r2,26,12,4,0.0
r3,20,18,5,0.0
r1,45,6,6,0.0
r2,23,28,5,0.0
r3,11,40,2,0.0
r1,22,21,5,0.0
r2,32,11,5,0.0
r3,37,6,6,0.0
r1,22,26,4,0.0
r2,45,3,7,0.0
r3,40,8,7,0.0
r1,42,3,8,0.0
r2,20,25,5,0.0
r3,41,4,9,0.0
r1,11,15,2,0.0
r2,26,0,5,0.0
r3,15,11,3,0.0
r1,37,19,7,0.0
r2,49,7,7,0.0
r3,47,9,7,0.0
r1,19,14,3,0.0
r2,10,23,2,0.0
r3,33,0,5,0.0
r1,31,11,7,0.0
r2,32,10,7,0.0
r3,28,14,6,0.0
r1,16,23,3,0.0
r2,39,0,8,0.0
r3,20,19,4,0.0
r1,37,16,5,0.0
r2,38,15,6,0.0
r3,40,13,6,0.0
r1,5,12,2,0.0
r2,17,0,5,0.0
r3,17,0,5,0.0
r1,15,27,2,0.0
r2,31,11,5,0.0
r3,32,10,6,0.0
r1,40,10,7,0.0
r2,23,27,5,0.0
r3,42,8,7,0.0
r1,55,0,9,0.0
r2,34,21,5,0.0
r3,31,24,6,0.0
r1,47,9,6,0.0
r2,21,35,3,0.0
r3,52,4,9,0.0
r1,45,2,9,0.0
r2,31,16,6,0.0
r3,46,1,8,0.0
r1,30,9,5,0.0
r2,34,5,6,0.0
r3,28,11,6,0.0
r1,24,7,5,0.0
r2,14,17,3,0.0
r3,26,5,5,0.0
r1,34,21,5,0.0
r2,46,9,8,0.0
r3,37,18,5,0.0
r1,9,19,3,0.0
r2,28,0,6,0.0
r3,10,18,3,0.0
r1,20,8,3,0.0
r2,8,20,2,0.0
r3,16,12,3,0.0
r1,27,26,5,0.0
r2,35,18,5,0.0
r3,43,10,7,0.0
r1,19,3,5,0.0
r2,20,2,5,0.0
r3,17,5,5,0.0
r1,29,11,4,0.0
r2,17,23,3,0.0
r3,8,32,2,0.0
r1,27,19,5,0.0
r2,35,11,6,0.0
r3,40,6,7,0.0
r1,53,26,7,0.0
r2,43,36,6,0.0
r3,63,16,8,0.0
r1,27,38,4,0.0
r2,49,16,8,0.0
r3,40,25,7,0.0
r1,12,5,5,0.0
r2,7,10,2,0.0
r3,16,1,5,0.0
r1,20,19,4,0.0
r2,27,12,5,0.0
r3,21,18,4,0.0
r1,27,13,3,0.0
r2,30,10,5,0.0
r3,30,10,5,0.0
r1,29,12,4,0.0
r2,39,2,6,0.0
r3,36,5,6,0.0
r1,23,7,5,0.0
r2,26,4,8,0.0
r3,25,5,6,0.0
r1,22,15,6,0.0
r2,34,3,6,0.0
r3,37,0,8,0.0
r1,34,2,5,0.0
r2,19,17,3,0.0
r3,35,1,6,0.0
r1,44,9,7,0.0
r2,38,15,6,0.0
r3,29,24,4,0.0
r1,43,10,8,0.0
r2,44,9,7,0.0
r3,51,2,8,0.0
r1,10,5,3,0.0
r2,15,0,4,0.0
r3,13,2,3,0.0
r1,23,15,3,0.0
r2,38,0,5,0.0
r3,19,19,3,0.0
r1,42,16,7,0.0
r2,45,13,6,0.0
r3,43,15,7,0.0
r1,42,14,7,0.0
r2,33,23,4,0.0
r3,46,10,6,0.0
r1,32,26,6,0.0
r2,46,12,7,0.0
r3,54,4,7,0.0
r1,39,14,5,0.0
r2,45,8,7,0.0
r3,35,18,6,0.0
r1,44,17,7,0.0
r2,38,23,6,0.0
r3,51,10,8,0.0
r1,41,8,8,0.0
r2,23,26,6,0.0
r3,49,0,9,0.0
r1,19,26,5,0.0
r2,45,0,7,0.0
r3,35,10,6,0.0
r1,28,0,6,0.0
r2,15,13,4,0.0
r3,12,16,4,0.0
r1,34,4,7,0.0
r2,38,0,8,0.0
r3,21,17,5,0.0
r1,17,0,3,0.0
r2,9,8,2,0.0
r3,15,2,3,0.0
r1,31,9,6,0.0
r2,26,14,4,0.0
r3,31,9,5,0.0
r1,18,20,3,0.0
r2,30,8,5,0.0
r3,20,18,4,0.0
r1,43,18,7,0.0
r2,25,36,5,0.0
r3,37,24,5,0.0
r1,25,12,5,0.0
r2,31,6,5,0.0
r3,28,9,6,0.0
r1,29,5,7,0.0
r2,9,25,3,0.0
r3,28,6,6,0.0
r1,21,17,3,0.0
r2,13,25,3,0.0
r3,26,12,3,0.0
r1,39,0,6,0.0
r2,21,18,3,0.0
r3,36,3,6,0.0
r1,39,0,6,0.0
r2,33,6,5,0.0
r3,22,17,3,0.0
r1,29,0,5,0.0
r2,19,10,3,0.0
r3,25,4,5,0.0
r1,22,10,3,0.0
r2,15,17,2,0.0
r3,27,5,4,0.0
r1,14,10,3,0.0
r2,22,2,3,0.0
r3,15,9,2,0.0
r1,17,4,3,0.0
r2,13,8,2,0.0
r3,21,0,4,0.0
r1,34,0,5,0.0
r2,28,6,4,0.0
r3,9,25,2,0.0
r1,24,15,5,0.0
r2,28,11,6,0.0
r3,29,10,6,0.0
r1,24,6,6,0.0
r2,21,9,5,0.0
r3,21,9,5,0.0
r1,37,9,7,0.0
r2,33,13,6,0.0
r3,35,11,6,0.0
r1,13,9,4,0.0
r2,8,14,3,0.0
r3,21,1,5,0.0
r1,15,0,4,0.0
r2,8,7,1,0.0
r3,15,0,4,0.0
r1,44,14,6,0.0
r2,44,14,6,0.0
r3,47,11,7,0.0
r1,29,13,5,0.0
r2,42,0,6,0.0
r3,22,20,3,0.0
r1,48,0,6,0.0
r2,31,17,4,0.0
r3,14,34,2,0.0
r1,32,9,6,0.0
r2,17,24,3,0.0
r3,34,7,6,0.0
r1,24,6,4,0.0
r2,24,6,4,0.0
r3,23,7,4,0.0
r1,30,0,6,0.0
r2,29,1,5,0.0
r3,18,12,4,0.0
r1,25,37,4,0.0
r2,62,0,9,0.0
r3,26,36,4,0.0
r1,41,2,7,0.0
r2,26,17,6,0.0
r3,35,8,6,0.0
r1,25,28,4,0.0
r2,33,20,6,0.0
r3,49,4,9,0.0
r1,32,5,5,0.0
r2,18,19,3,0.0
r3,33,4,5,0.0
r1,42,8,6,0.0
r2,44,6,6,0.0
r3,50,0,7,0.0
r1,15,8,3,0.0
r2,6,17,2,0.0
r3,23,0,4,0.0
r1,43,0,8,0.0
r2,33,10,5,0.0
r3,39,4,7,0.0
r1,34,6,6,0.0
r2,33,7,5,0.0
r3,34,6,6,0.0
r1,11,5,3,0.0
r2,13,3,5,0.0
r3,16,0,6,0.0
r1,14,8,3,0.0
r2,18,4,3,0.0
r3,20,2,4,0.0
r1,23,17,5,0.0
r2,31,9,6,0.0
r3,35,5,7,0.0
r1,13,3,3,0.0
r2,16,0,4,0.0
r3,0,16,0,0.0
r1,31,12,5,0.0
r2,41,2,6,0.0
r3,16,27,4,0.0
r1,18,11,5,0.0
r2,12,17,4,0.0
r3,29,0,7,0.0
r1,43,3,8,0.0
r2,36,10,7,0.0
r3,44,2,8,0.0
r1,22,10,4,0.0
r2,14,18,3,0.0
r3,19,13,3,0.0
r1,25,15,4,0.0
r2,40,0,6,0.0
r3,20,20,3,0.0
r1,22,26,4,0.0
r2,26,22,4,0.0
r3,36,12,5,0.0
r1,38,1,8,0.0
r2,14,25,5,0.0
r3,31,8,7,0.0
r1,14,21,3,0.0
r2,25,10,7,0.0
r3,34,1,7,0.0
r1,39,0,7,0.0
r2,19,20,3,0.0
r3,14,25,3,0.0
r1,7,29,2,0.0
r2,17,19,2,0.0
r3,36,0,6,0.0
r1,40,7,7,0.0
r2,35,12,5,0.0
r3,17,30,3,0.0
r1,20,16,3,0.0
r2,31,5,4,0.0
r3,26,10,4,0.0
r1,33,5,7,0.0
r2,24,14,5,0.0
r3,30,8,6,0.0
r1,23,13,4,0.0
r2,36,0,5,0.0
r3,20,16,4,0.0
r1,31,7,7,0.0
r2,24,14,6,0.0
r3,38,0,8,0.0
r1,37,14,7,0.0
r2,31,20,6,0.0
r3,34,17,6,0.0
r1,31,5,8,0.0
r2,18,18,5,0.0
r3,23,13,6,0.0
r1,16,30,5,0.0
r2,46,0,9,0.0
r3,22,24,4,0.0
r1,33,0,5,0.0
r2,11,22,2,0.0
r3,18,15,2,0.0
r1,37,12,5,0.0
r2,32,17,4,0.0
r3,39,10,6,0.0
r1,8,5,3,0.0
r2,6,7,4,0.0
r3,11,2,5,0.0
r1,53,9,8,0.0
r2,48,14,7,0.0
r3,36,26,5,0.0
r1,37,0,5,0.0
r2,17,20,2,0.0
r3,18,19,3,0.0
r1,26,7,4,0.0
r2,0,33,0,0.0
r3,7,26,1,0.0
r1,23,21,6,0.0
r2,33,11,6,0.0
r3,37,7,7,0.0
r1,34,1,8,0.0
r2,24,11,6,0.0
r3,21,14,6,0.0
r1,46,11,8,0.0
r2,34,23,7,0.0
r3,45,12,7,0.0
r1,28,8,4,0.0
r2,22,14,4,0.0
r3,36,0,6,0.0
r1,38,4,5,0.0
r2,28,14,4,0.0
r3,22,20,3,0.0
r1,41,9,5,0.0
r2,34,16,4,0.0
r3,33,17,4,0.0
r1,40,0,7,0.0
r2,30,10,6,0.0
r3,21,19,5,0.0
r1,19,34,4,0.0
r2,43,10,7,0.0
r3,37,16,7,0.0
r1,22,3,4,0.0
r2,13,12,3,0.0
r3,25,0,4,0.0
r1,26,1,5,0.0
r2,17,10,4,0.0
r3,11,16,3,0.0
r1,34,7,4,0.0
r2,37,4,6,0.0
r3,28,13,5,0.0
r1,21,5,4,0.0
r2,26,0,5,0.0
r3,25,1,4,0.0
r1,14,11,3,0.0
r2,7,18,2,0.0
r3,23,2,4,0.0
r1,15,44,2,0.0
r2,59,0,9,0.0
r3,31,28,4,0.0
r1,28,9,4,0.0
r2,30,7,4,0.0
r3,24,13,3,0.0
r1,31,4,6,0.0
r2,17,18,3,0.0
r3,35,0,8,0.0
r1,21,20,3,0.0
r2,30,11,4,0.0
r3,41,0,6,0.0
r1,23,27,5,0.0
r2,42,8,7,0.0
r3,33,17,5,0.0
r1,12,20,4,0.0
r2,27,5,5,0.0
r3,8,24,2,0.0
r1,2,28,2,0.0
r2,30,0,8,0.0
r3,25,5,6,0.0
r1,11,8,2,0.0
r2,17,2,3,0.0
r3,4,15,2,0.0
r1,20,16,3,0.0
r2,27,9,4,0.0
r3,26,10,4,0.0
r1,6,31,1,0.0
r2,37,0,6,0.0
r3,35,2,5,0.0
r1,13,27,2,0.0
r2,40,0,5,0.0
r3,22,18,3,0.0
r1,53,7,8,0.0
r2,43,17,7,0.0
r3,40,20,7,0.0
r1,11,15,6,0.0
r2,17,9,6,0.0
r3,16,10,5,0.0
r1,42,10,7,0.0
r2,42,10,8,0.0
r3,46,6,9,0.0
r1,44,4,8,0.0
r2,48,0,8,0.0
r3,21,27,3,0.0
r1,7,18,2,0.0
r2,25,0,6,0.0
r3,19,6,5,0.0
r1,24,18,4,0.0
r2,39,3,6,0.0
r3,35,7,6,0.0
r1,10,22,2,0.0
r2,25,7,6,0.0
r3,16,16,3,0.0
r1,17,2,4,0.0
r2,19,0,3,0.0
r3,14,5,3,0.0
r1,24,4,4,0.0
r2,20,8,3,0.0
r3,28,0,5,0.0
r1,44,2,8,0.0
r2,30,16,7,0.0
r3,21,25,4,0.0
r1,15,7,4,0.0
r2,20,2,5,0.0
r3,22,0,5,0.0
r1,23,20,4,0.0
r2,34,9,6,0.0
r3,43,0,7,0.0
r1,32,15,5,0.0
r2,41,6,6,0.0
r3,35,12,5,0.0
r1,22,6,6,0.0
r2,14,14,6,0.0
r3,21,7,4,0.0
r1,13,13,3,0.0
r2,17,9,2,0.0
r3,26,0,5,0.0
r1,31,6,5,0.0
r2,26,11,4,0.0
r3,36,1,7,0.0
r1,25,17,5,0.0
r2,42,0,7,0.0
r3,35,7,6,0.0
r1,35,12,5,0.0
r2,47,0,8,0.0
r3,14,33,2,0.0
r1,36,4,5,0.0
r2,31,9,5,0.0
r3,20,20,3,0.0
r1,36,0,5,0.0
r2,28,8,4,0.0
r3,16,20,3,0.0
r1,30,10,7,0.0
r2,21,19,6,0.0
r3,29,11,6,0.0
r1,18,6,5,0.0
r2,22,2,4,0.0
r3,9,15,3,0.0
r1,32,3,6,0.0
r2,34,1,6,0.0
r3,24,11,5,0.0
r1,18,0,5,0.0
r2,17,1,5,0.0
r3,13,5,3,0.0
r1,19,3,4,0.0
r2,10,12,4,0.0
r3,7,15,3,0.0
r1,50,5,7,0.0
r2,27,28,4,0.0
r3,33,22,5,0.0
r1,31,8,4,0.0
r2,29,10,4,0.0
r3,21,18,3,0.0
r1,43,7,9,0.0
r2,50,0,10,0.0
r3,23,27,5,0.0
r1,36,30,6,0.0
r2,50,16,7,0.0
r3,47,19,6,0.0
r1,27,8,4,0.0
r2,35,0,5,0.0
r3,19,16,3,0.0
r1,23,12,3,0.0
r2,15,20,2,0.0
r3,35,0,5,0.0
r1,29,21,6,0.0
r2,39,11,7,0.0
r3,50,0,8,0.0
r1,28,0,6,0.0
r2,13,15,4,0.0
r3,16,12,4,0.0
r1,25,11,5,0.0
r2,29,7,7,0.0
r3,24,12,6,0.0
r1,35,0,8,0.0
r2,30,5,7,0.0
r3,23,12,6,0.0
r1,43,15,8,0.0
r2,38,20,6,0.0
r3,50,8,9,0.0
r1,11,21,4,0.0
r2,23,9,5,0.0
r3,22,10,6,0.0
r1,37,9,7,0.0
r2,37,9,7,0.0
r3,36,10,6,0.0
r1,22,34,4,0.0
r2,48,8,8,0.0
r3,44,12,7,0.0
r1,19,19,4,0.0
r2,28,10,6,0.0
r3,25,13,5,0.0
r1,8,10,3,0.0
r2,18,0,4,0.0
r3,2,16,1,0.0
r1,48,5,8,0.0
r2,41,12,7,0.0
r3,49,4,8,0.0
r1,46,9,7,0.0
r2,22,33,3,0.0
r3,37,18,5,0.0
r1,21,18,5,0.0
r2,36,3,8,0.0
r3,21,18,4,0.0
r1,27,12,4,0.0
r2,35,4,6,0.0
r3,24,15,5,0.0
r1,33,8,6,0.0
r2,23,18,3,0.0
r3,19,22,4,0.0
r1,27,4,5,0.0
r2,13,18,2,0.0
r3,21,10,4,0.0
r1,17,6,3,0.0
r2,23,0,4,0.0
r3,19,4,3,0.0
r1,35,9,5,0.0
r2,28,16,5,0.0
r3,44,0,7,0.0
r1,14,26,3,0.0
r2,19,21,3,0.0
r3,38,2,5,0.0
r1,31,10,5,0.0
r2,20,21,4,0.0
r3,41,0,6,0.0
r1,10,16,2,0.0
r2,22,4,4,0.0
r3,19,7,5,0.0
r1,30,5,6,0.0
r2,27,8,6,0.0
r3,21,14,6,0.0
r1,13,0,6,0.0
r2,6,7,3,0.0
r3,4,9,3,0.0
r1,25,7,4,0.0
r2,26,6,5,0.0
r3,29,3,5,0.0
r1,21,16,6,0.0
r2,30,7,6,0.0
r3,24,13,6,0.0
r1,26,6,5,0.0
r2,32,0,6,0.0
r3,31,1,5,0.0
r1,53,2,8,0.0
r2,55,0,9,0.0
r3,38,17,7,0.0
r1,16,7,3,0.0
r2,23,0,5,0.0
r3,13,10,3,0.0
r1,29,16,6,0.0
r2,37,8,7,0.0
r3,35,10,6,0.0
r1,20,18,5,0.0
r2,38,0,8,0.0
r3,22,16,4,0.0
r1,34,9,4,0.0
r2,33,10,4,0.0
r3,29,14,4,0.0
r1,30,5,5,0.0
r2,21,14,3,0.0
r3,35,0,5,0.0
r1,21,8,4,0.0
r2,29,0,6,0.0
r3,19,10,4,0.0
r1,33,8,5,0.0
r2,40,1,5,0.0
r3,26,15,4,0.0
r1,27,15,5,0.0
r2,17,25,4,0.0
r3,42,0,8,0.0
r1,9,0,3,0.0
r2,4,5,1,0.0
r3,5,4,3,0.0
r1,8,28,2,0.0
r2,36,0,7,0.0
r3,15,21,4,0.0
r1,10,14,2,0.0
r2,19,5,4,0.0
r3,24,0,5,0.0
